Index,Date,Open,High,Low,Close,Adj Close,Volume
NYA,11370.0,8338.759766,8470.349609,8338.759766,8465.450195,8465.450195,4340470000.0
NYA,11371.0,8465.450195,8467.69043,8361.879883,8413.049805,8413.049805,4223740000.0
NYA,11372.0,8413.049805,8455.509766,8305.700195,8337.019531,8337.019531,3964730000.0
NYA,11373.0,8337.019531,8417.139648,8301.610352,8394.040039,8394.040039,4531420000.0
NYA,11374.0,8394.040039,8400.349609,8341.570313,8379.44043,8379.44043,3709520000.0
NYA,11375.0,8379.44043,8379.44043,8195.929688,8200.070313,8200.070313,4723020000.0
NYA,11376.0,8200.070313,8270.679688,8164.419922,8248.530273,8248.530273,3740400000.0
NYA,11377.0,8248.530273,8248.530273,8124.040039,8193.959961,8193.959961,4050370000.0
NYA,11378.0,8193.959961,8193.959961,7933.819824,8092.109863,8092.109863,5201400000.0
NYA,11379.0,8092.109863,8092.109863,7873.299805,7929.870117,7929.870117,5833000000.0
NYA,11380.0,7929.870117,8091.660156,7929.870117,8064.859863,8064.859863,4134950000.0
NYA,11381.0,8064.859863,8161.169922,8064.859863,8116.399902,8116.399902,4685500000.0
NYA,11382.0,8116.399902,8260.429688,8116.399902,8256.360352,8256.360352,4223730000.0
NYA,11383.0,8256.360352,8265.709961,8220.830078,8228.410156,8228.410156,3576550000.0
NYA,11384.0,8228.410156,8266.169922,8171.330078,8248.830078,8248.830078,3842350000.0
NYA,11385.0,8248.830078,8321.799805,8241.709961,8311.610352,8311.610352,4223740000.0
NYA,11386.0,8311.610352,8359.320313,8301.44043,8321.780273,8321.780273,4223740000.0
NYA,11387.0,8321.780273,8358.009766,8296.509766,8296.519531,8296.519531,3215170000.0
NYA,11388.0,8296.519531,8345.379883,8258.969727,8345.379883,8345.379883,3482580000.0
NYA,11389.0,8345.379883,8432.169922,8345.379883,8416.69043,8416.69043,3809570000.0
NYA,11390.0,8416.69043,8429.330078,8395.889648,8404.980469,8404.980469,3566270000.0
NYA,11391.0,8404.980469,8492.860352,8404.980469,8469.339844,8469.339844,4223740000.0
NYA,11392.0,8469.339844,8503.80957,8460.55957,8482.410156,8482.410156,4223740000.0
NYA,11393.0,8482.410156,8514.700195,8453.490234,8488.389648,8488.389648,3852280000.0
NYA,11394.0,8488.389648,8530.660156,8484.389648,8508.230469,8508.230469,4223740000.0
NYA,11395.0,8508.230469,8528.240234,8454.570313,8489.330078,8489.330078,4005600000.0
NYA,11396.0,8489.330078,8545.780273,8451.139648,8483.94043,8483.94043,3582810000.0
NYA,11397.0,8483.94043,8515.120117,8422.900391,8445.769531,8445.769531,3478970000.0
NYA,11398.0,8445.769531,8445.769531,8331.019531,8360.459961,8360.459961,4275490000.0
NYA,11399.0,8360.459961,8420.25,8338.660156,8367.30957,8367.30957,3850860000.0
NYA,11400.0,8367.30957,8385.150391,8297.169922,8374.160156,8374.160156,3872630000.0
NYA,11401.0,8374.160156,8416.230469,8356.080078,8400.30957,8400.30957,4223740000.0
NYA,11402.0,8400.30957,8400.30957,8205.790039,8277.110352,8277.110352,4223740000.0
NYA,11403.0,8277.110352,8332.530273,8277.080078,8332.030273,8332.030273,3886300000.0
NYA,11404.0,8332.030273,8472.019531,8332.030273,8457.650391,8457.650391,4236280000.0
NYA,11405.0,8277.110352,8504.360352,8277.110352,8504.360352,8504.360352,3587240000.0
NYA,11406.0,8504.360352,8505.950195,8459.719727,8485.25,8485.25,2142130000.0
NYA,11407.0,8485.25,8564.200195,8485.25,8554.990234,8554.990234,3908060000.0
NYA,11408.0,8554.990234,8619.459961,8521.410156,8609.280273,8609.280273,4051570000.0
NYA,11409.0,8609.280273,8646.790039,8596.299805,8639.730469,8639.730469,4036820000.0
NYA,11410.0,8639.730469,8678.099609,8631.339844,8671.410156,8671.410156,3479070000.0
NYA,11411.0,8671.410156,8718.25,8634.269531,8649.610352,8649.610352,3846250000.0
NYA,11412.0,8649.610352,8649.610352,8539.679688,8584.679688,8584.679688,4223740000.0
NYA,11413.0,8584.679688,8584.69043,8471.450195,8506.610352,8506.610352,4223740000.0
NYA,11414.0,8506.610352,8506.610352,8358.070313,8397.400391,8397.400391,3846250000.0
NYA,11415.0,8397.400391,8524.259766,8389.889648,8425.900391,8425.900391,4223740000.0
NYA,11416.0,8397.400391,8491.570313,8397.400391,8478.19043,8478.19043,4265250000.0
NYA,11417.0,8478.19043,8563.080078,8478.19043,8550.490234,8550.490234,4223740000.0
NYA,11418.0,8550.490234,8550.490234,8395.80957,8428.089844,8428.089844,3846250000.0
NYA,11419.0,8428.089844,8475.919922,8350.549805,8456.179688,8456.179688,3777210000.0
NYA,11420.0,8456.179688,8462.5,8335.129883,8371.669922,8371.669922,3426660000.0
NYA,11421.0,8371.669922,8425.55957,8325.509766,8336.589844,8336.589844,3846250000.0
NYA,11422.0,8336.589844,8341.830078,8262.429688,8333.070313,8333.070313,4053970000.0
NYA,11423.0,8333.070313,8414.290039,8317.379883,8407.480469,8407.480469,3922030000.0
NYA,11424.0,8407.480469,8448.299805,8378.280273,8427.950195,8427.950195,3626110000.0
NYA,11425.0,8427.950195,8427.950195,8328.480469,8357.530273,8357.530273,4066020000.0
NYA,11426.0,8357.530273,8357.530273,8208.669922,8236.549805,8236.549805,3255580000.0
NYA,11427.0,8236.549805,8299.400391,8232.860352,8252.459961,8252.459961,3846250000.0
NYA,11428.0,8252.459961,8324.150391,8226.209961,8295.370117,8295.370117,4109670000.0
NYA,11429.0,8295.370117,8354.429688,8262.30957,8341.660156,8341.660156,3259470000.0
NYA,11430.0,8341.660156,8411.080078,8341.660156,8386.339844,8386.339844,3124560000.0
NYA,11431.0,8386.339844,8487.700195,8386.339844,8477.280273,8477.280273,4696240000.0
NYA,11432.0,8477.280273,8477.280273,8275.599609,8281.589844,8281.589844,4241090000.0
NYA,11433.0,8281.589844,8313.25,8222.049805,8277.759766,8277.759766,3762170000.0
NYA,11434.0,8277.759766,8277.759766,8180.040039,8222.150391,8222.150391,3505030000.0
NYA,11435.0,8222.150391,8222.150391,8106.490234,8115.870117,8115.870117,3555980000.0
NYA,11436.0,8115.870117,8199.469727,8115.870117,8131.689941,8131.689941,3846250000.0
NYA,11437.0,8131.689941,8132.810059,8068.169922,8081.350098,8081.350098,3970810000.0
NYA,11438.0,8081.350098,8178.029785,8081.350098,8149.649902,8149.649902,3332510000.0
NYA,11439.0,8149.649902,8149.649902,7995.100098,8016.390137,8016.390137,3846250000.0
NYA,11440.0,8016.390137,8061.22998,7973.529785,8017.060059,8017.060059,4132520000.0
NYA,11441.0,8017.060059,8160.180176,8017.060059,8132.77002,8132.77002,3500280000.0
NYA,11442.0,8132.77002,8132.77002,7944.330078,7967.810059,7967.810059,4070500000.0
NYA,11443.0,7967.810059,8004.180176,7901.080078,7963.600098,7963.600098,3846250000.0
NYA,11444.0,7963.600098,8048.580078,7963.600098,8000.109863,8000.109863,4916460000.0
NYA,11445.0,8000.109863,8042.470215,7970.319824,8032.220215,8032.220215,3464660000.0
NYA,11446.0,8032.220215,8169.680176,8032.220215,8156.27002,8156.27002,4056150000.0
NYA,11447.0,8156.27002,8176.990234,8099.859863,8101.839844,8101.839844,3718420000.0
NYA,11448.0,8101.839844,8101.839844,7927.080078,8054.080078,8054.080078,4983450000.0
NYA,11449.0,8054.080078,8062.149902,7966.669922,7974.720215,7974.720215,3665340000.0
NYA,11450.0,7974.720215,8056.52002,7959.220215,8031.080078,8031.080078,3479070000.0
NYA,11451.0,8031.080078,8136.069824,8031.080078,8135.97998,8135.97998,3681500000.0
NYA,11452.0,8135.97998,8239.44043,8135.97998,8228.5,8228.5,4347540000.0
NYA,11453.0,8228.5,8327.700195,8228.5,8319.099609,8319.099609,4200500000.0
NYA,11454.0,8319.099609,8433.610352,8299.389648,8425.480469,8425.480469,3796930000.0
NYA,11455.0,8425.480469,8430.55957,8387.389648,8404.629883,8404.629883,3722320000.0
NYA,11456.0,8404.629883,8407.049805,8342.179688,8396.480469,8396.480469,3564190000.0
NYA,11457.0,8396.480469,8496.419922,8396.480469,8476.129883,8476.129883,4069530000.0
NYA,11458.0,8476.129883,8476.129883,8350.330078,8410.19043,8410.19043,3594360000.0
NYA,11459.0,8410.19043,8410.19043,8211.230469,8228.730469,8228.730469,3879130000.0
NYA,11460.0,8228.730469,8273.410156,8191.049805,8192.75,8192.75,4227890000.0
NYA,11461.0,8192.75,8328.240234,8192.75,8246.799805,8246.799805,4060080000.0
NYA,11462.0,8246.799805,8302.660156,8175.220215,8191.129883,8191.129883,4358570000.0
NYA,11463.0,8191.129883,8237.480469,8177.959961,8227.040039,8227.040039,4242760000.0
NYA,11464.0,8191.129883,8227.040039,8081.540039,8135.529785,8135.529785,4118160000.0
NYA,11465.0,8227.040039,8260.269531,8135.529785,8254.379883,8254.379883,4304600000.0
NYA,11466.0,8135.529785,8301.790039,8135.529785,8281.830078,8281.830078,3767420000.0
NYA,11467.0,8254.379883,8423.049805,8254.379883,8411.450195,8411.450195,4837430000.0
NYA,11468.0,8411.450195,8417.969727,8364.610352,8408.200195,8408.200195,3522830000.0
NYA,11469.0,8408.200195,8408.200195,8325.610352,8357.570313,8357.570313,3536890000.0
NYA,11470.0,8408.200195,8408.200195,8315.719727,8331.669922,8331.669922,4007050000.0
NYA,11471.0,8357.570313,8357.570313,8144.930176,8153.209961,8153.209961,3479040000.0
NYA,11472.0,8153.209961,8212.990234,8114.569824,8124.029785,8124.029785,4951800000.0
NYA,11473.0,8153.209961,8153.209961,8011.450195,8079.439941,8079.439941,5061190000.0
NYA,11474.0,8124.029785,8172.339844,7972.910156,8040.930176,8040.930176,4967390000.0
NYA,11475.0,8079.439941,8079.439941,7831.080078,7831.97998,7831.97998,5206290000.0
NYA,11476.0,8040.930176,8040.930176,7698.850098,7853.200195,7853.200195,6446940000.0
NYA,11477.0,7831.97998,7853.200195,7422.939941,7428.399902,7428.399902,4266530000.0
NYA,11478.0,7853.200195,7853.200195,7218.839844,7419.069824,7419.069824,5454590000.0
NYA,11479.0,7428.399902,7428.399902,6891.040039,6895.970215,6895.970215,2615150000.0
NYA,11480.0,7419.069824,7419.069824,6895.970215,7258.040039,7258.040039,2366660000.0
NYA,11481.0,6895.970215,7258.040039,6895.970215,7101.240234,7101.240234,5018070000.0
NYA,11482.0,7258.040039,7336.450195,6938.22998,7257.580078,7257.580078,3685050000.0
NYA,11483.0,6938.22998,7363.910156,6938.22998,7303.879883,7303.879883,5640380000.0
NYA,11484.0,7303.879883,7482.709961,7303.879883,7482.709961,7482.709961,4272850000.0
NYA,11485.0,7303.879883,7482.709961,7303.879883,7394.490234,7394.490234,5071600000.0
NYA,11486.0,7394.490234,7418.939941,7394.490234,7418.939941,7418.939941,4388340000.0
NYA,11487.0,7418.939941,7418.939941,7070.220215,7079.410156,7079.410156,3234810000.0
NYA,11488.0,7079.410156,7079.410156,6962.569824,6970.100098,6970.100098,5167560000.0
NYA,11489.0,6970.100098,7124.759766,6967.47998,6980.620117,6980.620117,5436260000.0
NYA,11490.0,6970.100098,7209.589844,6970.100098,7209.589844,7209.589844,5013170000.0
NYA,11491.0,6980.620117,7277.649902,6980.620117,7273.129883,7273.129883,5315310000.0
NYA,11492.0,7273.129883,7342.029785,7128.72998,7149.669922,7149.669922,5748420000.0
NYA,11493.0,7273.129883,7273.129883,7002.75,7245.819824,7245.819824,5035320000.0
NYA,11494.0,7149.669922,7450.629883,7149.669922,7450.299805,7450.299805,4228070000.0
NYA,11495.0,7450.299805,7503.200195,7354.109863,7464.0,7464.0,4572570000.0
NYA,11496.0,7450.299805,7587.069824,7450.299805,7528.390137,7528.390137,5267840000.0
NYA,11497.0,7528.390137,7584.72998,7440.600098,7443.459961,7443.459961,4780410000.0
NYA,11498.0,7528.390137,7528.390137,7229.450195,7250.72998,7250.72998,4401740000.0
NYA,11499.0,7443.459961,7443.459961,7005.410156,7148.129883,7148.129883,5103980000.0
NYA,11500.0,7148.129883,7355.169922,7148.129883,7355.169922,7355.169922,4441040000.0
NYA,11501.0,7148.129883,7371.290039,7148.129883,7257.359863,7257.359863,4465170000.0
NYA,11502.0,7355.169922,7355.169922,7012.589844,7045.009766,7045.009766,4586370000.0
NYA,11503.0,7257.359863,7257.359863,6894.700195,7047.120117,7047.120117,5168550000.0
NYA,11504.0,7045.009766,7131.279785,7010.77002,7109.950195,7109.950195,4681370000.0
NYA,11505.0,7047.120117,7273.049805,7033.490234,7199.120117,7199.120117,4986740000.0
NYA,11506.0,7109.950195,7329.120117,7109.950195,7329.100098,7329.100098,4479730000.0
NYA,11507.0,7199.120117,7385.120117,7199.120117,7348.180176,7348.180176,5248890000.0
NYA,11508.0,7329.100098,7348.180176,7146.5,7234.629883,7234.629883,4254190000.0
NYA,11509.0,7348.180176,7348.180176,7206.72998,7217.109863,7217.109863,4315610000.0
NYA,11510.0,7217.109863,7227.060059,6979.290039,6981.330078,6981.330078,4728550000.0
NYA,11511.0,7217.109863,7217.109863,6641.299805,6726.620117,6726.620117,6703140000.0
NYA,11512.0,6981.330078,6981.330078,6676.430176,6770.72998,6770.72998,5639930000.0
NYA,11513.0,6770.72998,6945.709961,6733.330078,6940.810059,6940.810059,4762830000.0
NYA,11514.0,6940.810059,7169.080078,6940.810059,7043.120117,7043.120117,5548130000.0
NYA,11515.0,7043.120117,7094.359863,6873.709961,6876.939941,6876.939941,4787920000.0
NYA,11516.0,6876.939941,7051.390137,6853.870117,6974.910156,6974.910156,5285740000.0
NYA,11517.0,6974.910156,6974.910156,6791.609863,6791.649902,6791.649902,4416790000.0
NYA,11518.0,6791.649902,6819.089844,6570.540039,6571.450195,6571.450195,5670340000.0
NYA,11519.0,6574.290039,6727.120117,6414.890137,6722.97998,6722.97998,3714670000.0
NYA,11520.0,6722.97998,6856.879883,6674.290039,6844.160156,6844.160156,2510620000.0
NYA,11521.0,6844.160156,7000.120117,6799.200195,6997.640137,6997.640137,5098330000.0
NYA,11522.0,6997.640137,7046.149902,6722.97998,6925.799805,6925.799805,5580380000.0
NYA,11523.0,6925.799805,7173.450195,6844.160156,7173.450195,7173.450195,4446800000.0
NYA,11524.0,7173.450195,7178.52002,7103.040039,7161.259766,7161.259766,4424500000.0
NYA,11525.0,7161.259766,7337.27002,7161.259766,7263.689941,7263.689941,5355360000.0
NYA,11526.0,7263.689941,7263.689941,7140.02002,7229.080078,7229.080078,4436270000.0
NYA,11527.0,7229.080078,7351.879883,7229.080078,7350.459961,7350.459961,4116690000.0
NYA,11528.0,7350.459961,7350.459961,7178.200195,7188.660156,7188.660156,4300700000.0
NYA,11529.0,7188.660156,7385.870117,7120.379883,7341.72998,7341.72998,4840170000.0
NYA,11530.0,7341.72998,7365.660156,7220.72998,7240.259766,7240.259766,4846390000.0
NYA,11531.0,7240.259766,7291.350098,7157.209961,7273.899902,7273.899902,4870290000.0
NYA,11532.0,7273.899902,7431.620117,7273.899902,7431.100098,7431.100098,4980770000.0
NYA,11533.0,7431.100098,7555.990234,7431.100098,7547.629883,7547.629883,4309380000.0
NYA,11534.0,7547.629883,7547.629883,7389.100098,7400.819824,7400.819824,4473970000.0
NYA,11535.0,7400.819824,7528.609863,7369.189941,7506.149902,7506.149902,4873530000.0
NYA,11536.0,7506.149902,7864.490234,7506.149902,7813.990234,7813.990234,6367610000.0
NYA,11537.0,7813.990234,7814.459961,7756.700195,7803.939941,7803.939941,4536690000.0
NYA,11538.0,7803.939941,7803.939941,7562.790039,7563.379883,7563.379883,4310210000.0
NYA,11539.0,7565.029785,7565.029785,7303.759766,7337.149902,7337.149902,5645540000.0
NYA,11540.0,7337.140137,7490.970215,7337.140137,7461.100098,7461.100098,4110530000.0
NYA,11541.0,7461.160156,7616.779785,7437.439941,7605.140137,7605.140137,4849140000.0
NYA,11542.0,7605.140137,7605.140137,7457.819824,7552.22998,7552.22998,3830650000.0
NYA,11543.0,7552.22998,7592.810059,7461.160156,7590.430176,7590.430176,3429740000.0
NYA,11544.0,7590.430176,7681.220215,7546.529785,7671.910156,7671.910156,3908490000.0
NYA,11545.0,7671.910156,7671.910156,7344.620117,7353.450195,7353.450195,4659740000.0
NYA,11546.0,7353.450195,7463.890137,7352.540039,7423.640137,7423.640137,4002760000.0
NYA,11547.0,7423.680176,7599.160156,7423.680176,7576.180176,7576.180176,3370180000.0
NYA,11548.0,7576.180176,7576.180176,7459.529785,7493.290039,7493.290039,3219680000.0
NYA,11549.0,7493.299805,7547.439941,7432.259766,7509.049805,7509.049805,3599300000.0
NYA,11550.0,7509.049805,7525.870117,7387.319824,7392.02002,7392.02002,4085010000.0
NYA,11551.0,7392.02002,7412.25,7237.720215,7274.160156,7274.160156,4596450000.0
NYA,11552.0,7274.149902,7329.27002,7256.319824,7282.470215,7282.470215,3827610000.0
NYA,11553.0,7282.470215,7282.470215,7074.970215,7134.470215,7134.470215,4050070000.0
NYA,11554.0,7134.470215,7149.25,7062.140137,7094.890137,7094.890137,3911710000.0
NYA,11555.0,7094.890137,7094.890137,6919.77002,6919.919922,6919.919922,3798940000.0
NYA,11556.0,6919.919922,6981.75,6898.120117,6898.180176,6898.180176,1664200000.0
NYA,11557.0,6898.180176,7156.680176,6898.180176,7120.549805,7120.549805,3920750000.0
NYA,11558.0,7120.549805,7191.959961,7118.330078,7149.709961,7149.709961,3992650000.0
NYA,11559.0,7149.709961,7485.549805,7149.709961,7484.5,7484.5,5801910000.0
NYA,11560.0,7484.5,7509.330078,7430.009766,7450.430176,7450.430176,3818680000.0
NYA,11561.0,7450.430176,7550.299805,7446.390137,7453.549805,7453.549805,4144310000.0
NYA,11562.0,7453.549805,7596.109863,7453.549805,7531.009766,7531.009766,4148060000.0
NYA,11563.0,7531.009766,7583.919922,7496.759766,7539.319824,7539.319824,3734230000.0
NYA,11564.0,7539.319824,7591.209961,7457.490234,7559.709961,7559.709961,4160540000.0
NYA,11565.0,7559.709961,7559.709961,7353.439941,7369.52002,7369.52002,4298370000.0
NYA,11566.0,7369.52002,7519.97998,7369.52002,7502.879883,7502.879883,3830610000.0
NYA,11567.0,7502.879883,7502.879883,7308.540039,7363.490234,7363.490234,0.0
NYA,11568.0,7363.490234,7441.839844,7236.930176,7277.620117,7277.620117,4121570000.0
NYA,11569.0,7277.620117,7277.620117,7171.660156,7184.75,7184.75,4298290000.0
NYA,11570.0,7184.75,7273.939941,7184.75,7217.120117,7217.120117,3810340000.0
NYA,11571.0,7217.100098,7294.72998,7203.25,7237.660156,7237.660156,5345800000.0
NYA,11572.0,7237.660156,7237.660156,7129.839844,7142.450195,7142.450195,3659820000.0
NYA,11573.0,7142.450195,7370.450195,7142.450195,7360.970215,7360.970215,4055590000.0
NYA,11574.0,7360.970215,7397.160156,7306.189941,7388.52002,7388.52002,3582780000.0
NYA,11575.0,7388.52002,7468.339844,7388.52002,7460.75,7460.75,3492250000.0
NYA,11576.0,7460.75,7518.939941,7460.75,7518.660156,7518.660156,2233830000.0
NYA,11577.0,7518.660156,7529.169922,7494.580078,7508.370117,7508.370117,2130590000.0
NYA,11578.0,7508.370117,7508.370117,7393.129883,7396.990234,7396.990234,2349980000.0
NYA,11579.0,7396.990234,7490.240234,7396.990234,7485.629883,7485.629883,2278130000.0
NYA,11580.0,7485.629883,7506.740234,7475.950195,7477.029785,7477.029785,2271850000.0
NYA,11581.0,7477.029785,7659.970215,7459.450195,7624.319824,7624.319824,3943710000.0
NYA,11582.0,7624.319824,7624.319824,7559.990234,7612.149902,7612.149902,3592580000.0
NYA,11583.0,7612.149902,7613.600098,7512.649902,7599.970215,7599.970215,4315950000.0
NYA,11584.0,7599.970215,7601.47998,7535.620117,7557.680176,7557.680176,3656830000.0
NYA,11585.0,7557.680176,7588.890137,7539.339844,7584.660156,7584.660156,3371600000.0
NYA,11586.0,7584.660156,7688.220215,7584.660156,7668.899902,7668.899902,4221960000.0
NYA,11587.0,7668.899902,7668.899902,7615.939941,7661.97998,7661.97998,3968120000.0
NYA,11588.0,7661.97998,7691.100098,7622.529785,7681.259766,7681.259766,4019890000.0
NYA,11589.0,7681.259766,7681.259766,7555.100098,7632.029785,7632.029785,3692370000.0
NYA,11590.0,7632.029785,7723.47998,7632.029785,7670.470215,7670.470215,4010490000.0
NYA,11591.0,7670.470215,7766.950195,7662.450195,7766.950195,7766.950195,4096160000.0
NYA,11592.0,7766.950195,7824.069824,7766.950195,7819.359863,7819.359863,4465890000.0
NYA,11593.0,7819.370117,7829.370117,7793.009766,7829.339844,7829.339844,3912620000.0
NYA,11594.0,7829.330078,7885.569824,7819.509766,7855.52002,7855.52002,3770910000.0
NYA,11595.0,7843.939941,7843.939941,7778.689941,7840.649902,7840.649902,3693560000.0
NYA,11596.0,7829.220215,7926.330078,7765.040039,7914.810059,7914.810059,4410910000.0
NYA,11597.0,7829.740234,7929.759766,7822.72998,7883.899902,7883.899902,4522070000.0
NYA,11598.0,7883.899902,7897.330078,7850.080078,7876.609863,7876.609863,4007380000.0
NYA,11599.0,7876.609863,7876.609863,7766.02002,7834.399902,7834.399902,3659010000.0
NYA,11600.0,7834.410156,7894.939941,7801.27002,7838.47998,7838.47998,4235550000.0
NYA,11601.0,7838.47998,7968.069824,7838.47998,7931.430176,7931.430176,4504360000.0
NYA,11602.0,7931.450195,7967.75,7920.410156,7945.430176,7945.430176,4120920000.0
NYA,11603.0,7945.430176,8061.919922,7945.430176,8060.430176,8060.430176,4608550000.0
NYA,11604.0,8060.430176,8060.430176,8007.950195,8048.040039,8048.040039,3379700000.0
NYA,11605.0,8048.029785,8081.560059,7997.990234,8069.700195,8069.700195,3742460000.0
NYA,11606.0,8069.709961,8100.22998,8038.029785,8082.97998,8082.97998,4096730000.0
NYA,11607.0,8082.97998,8107.240234,8045.549805,8081.25,8081.25,4209890000.0
NYA,11608.0,8081.25,8081.25,7964.390137,7992.049805,7992.049805,3877580000.0
NYA,11609.0,7992.029785,8065.439941,7992.029785,8056.22998,8056.22998,3618040000.0
NYA,11610.0,8056.22998,8056.22998,7974.25,8029.609863,8029.609863,3889520000.0
NYA,11611.0,8029.620117,8059.259766,7982.879883,7998.649902,7998.649902,4080340000.0
NYA,11612.0,7998.649902,8095.390137,7981.870117,8092.189941,8092.189941,4108880000.0
NYA,11613.0,8092.189941,8129.399902,8091.649902,8114.509766,8114.509766,3717640000.0
NYA,11614.0,8114.790039,8150.560059,8095.629883,8115.419922,8115.419922,3795200000.0
NYA,11615.0,8102.450195,8114.700195,8077.140137,8094.390137,8094.390137,3633710000.0
NYA,11616.0,8092.620117,8139.049805,8062.77002,8136.149902,8136.149902,3786450000.0
NYA,11617.0,8151.459961,8176.290039,8139.950195,8151.970215,8151.970215,3505360000.0
NYA,11618.0,8100.629883,8164.660156,8066.02002,8143.560059,8143.560059,3648890000.0
NYA,11619.0,8149.069824,8182.02002,8132.069824,8171.540039,8171.540039,3579120000.0
NYA,11620.0,8182.25,8210.259766,8106.029785,8113.240234,8113.240234,4482370000.0
NYA,11621.0,8136.129883,8189.299805,8136.129883,8175.109863,8175.109863,3919240000.0
NYA,11622.0,8157.660156,8161.450195,8105.569824,8125.169922,8125.169922,3283490000.0
NYA,11623.0,8109.52002,8109.52002,8057.540039,8091.279785,8091.279785,3429480000.0
NYA,11624.0,8000.430176,8000.430176,7898.609863,7920.350098,7920.350098,4191060000.0
NYA,11625.0,7936.399902,7992.47998,7925.660156,7979.779785,7979.779785,3580380000.0
NYA,11626.0,8038.799805,8097.629883,8023.290039,8082.47998,8082.47998,3543060000.0
NYA,11627.0,8087.890137,8133.569824,8075.959961,8102.100098,8102.100098,3639470000.0
NYA,11628.0,8102.100098,8105.180176,8062.109863,8086.279785,8086.279785,3081870000.0
NYA,11629.0,8086.279785,8234.969727,8086.279785,8234.480469,8234.480469,4386470000.0
NYA,11630.0,8223.759766,8235.30957,8163.709961,8185.27002,8185.27002,4502280000.0
NYA,11631.0,8194.769531,8246.719727,8176.799805,8246.719727,8246.719727,4271650000.0
NYA,11632.0,8265.44043,8281.360352,8256.120117,8270.400391,8270.400391,5163950000.0
NYA,11633.0,8262.30957,8327.669922,8257.660156,8297.469727,8297.469727,3932570000.0
NYA,11634.0,8247.150391,8252.049805,8198.0,8241.269531,8241.269531,3695280000.0
NYA,11635.0,8241.570313,8246.889648,8199.009766,8219.339844,8219.339844,3573590000.0
NYA,11636.0,8154.189941,8161.509766,8115.299805,8141.319824,8141.319824,3740590000.0
NYA,11637.0,8139.279785,8188.029785,8102.100098,8180.049805,8180.049805,3472950000.0
NYA,11638.0,8228.19043,8288.820313,8228.19043,8288.780273,8288.780273,3576950000.0
NYA,11639.0,8289.580078,8296.679688,8237.459961,8239.330078,8239.330078,3513640000.0
NYA,11640.0,8234.830078,8239.870117,8138.240234,8188.350098,8188.350098,3892800000.0
NYA,11641.0,8137.919922,8171.910156,8083.120117,8166.370117,8166.370117,3832000000.0
NYA,11642.0,8201.269531,8220.990234,8161.009766,8206.929688,8206.929688,3676890000.0
NYA,11643.0,8206.94043,8305.69043,8182.140137,8281.120117,8281.120117,3572010000.0
NYA,11644.0,8264.25,8264.55957,8168.850098,8216.540039,8216.540039,3822090000.0
NYA,11645.0,8135.22998,8138.490234,8078.839844,8106.830078,8106.830078,3938290000.0
NYA,11646.0,8072.939941,8114.299805,8058.149902,8081.350098,8081.350098,3303740000.0
NYA,11647.0,7998.819824,8019.580078,7969.319824,7992.310059,7992.310059,3468980000.0
NYA,11648.0,7970.0,7988.27002,7835.290039,7841.910156,7841.910156,4631730000.0
NYA,11649.0,7917.220215,7946.529785,7903.75,7912.850098,7912.850098,3743040000.0
NYA,11650.0,7927.640137,8043.759766,7925.450195,8039.950195,8039.950195,3618280000.0
NYA,11651.0,8013.009766,8013.009766,7929.950195,7931.089844,7931.089844,3631160000.0
NYA,11652.0,7970.279785,7994.330078,7916.379883,7949.560059,7949.560059,3574780000.0
NYA,11653.0,8000.790039,8080.580078,7992.390137,8064.040039,8064.040039,3456200000.0
NYA,11654.0,8029.129883,8058.080078,8013.930176,8030.370117,8030.370117,3463140000.0
NYA,11655.0,8035.47998,8063.100098,7957.200195,7995.910156,7995.910156,4180020000.0
NYA,11656.0,8030.240234,8063.919922,8023.279785,8025.439941,8025.439941,3833320000.0
NYA,11657.0,7936.419922,7945.419922,7877.720215,7940.740234,7940.740234,3654860000.0
NYA,11658.0,7952.040039,8006.709961,7949.709961,7988.009766,7988.009766,3617100000.0
NYA,11659.0,8037.169922,8072.5,8028.97998,8070.790039,8070.790039,3998430000.0
NYA,11660.0,8051.140137,8132.069824,8041.660156,8123.069824,8123.069824,4034700000.0
NYA,11661.0,8143.540039,8164.149902,8107.72998,8151.910156,8151.910156,3645830000.0
NYA,11662.0,8132.950195,8133.959961,8093.939941,8119.060059,8119.060059,3574010000.0
NYA,11663.0,8115.060059,8211.650391,8104.839844,8164.040039,8164.040039,3807950000.0
NYA,11664.0,8164.02002,8164.02002,8074.629883,8124.319824,8124.319824,3803860000.0
NYA,11665.0,8123.02002,8126.290039,8035.069824,8049.890137,8049.890137,4004910000.0
NYA,11666.0,8030.029785,8030.029785,7921.0,7933.290039,7933.290039,3975140000.0
NYA,11667.0,7907.580078,7964.160156,7905.189941,7948.77002,7948.77002,3559390000.0
NYA,11668.0,7901.140137,7901.140137,7800.899902,7887.259766,7887.259766,4261670000.0
NYA,11669.0,7802.52002,7871.549805,7749.410156,7820.25,7820.25,4288540000.0
NYA,11670.0,7871.810059,7902.22998,7838.25,7852.75,7852.75,3727990000.0
NYA,11671.0,7799.609863,7886.560059,7787.620117,7815.879883,7815.879883,3869070000.0
NYA,11672.0,7739.430176,7754.259766,7699.640137,7705.439941,7705.439941,3688120000.0
NYA,11673.0,7696.009766,7714.839844,7621.640137,7635.810059,7635.810059,4114040000.0
